ligandId	chain	firstnum	proteinId
141	A	5658	274
141	C	5659	274
141	E	5662	274
22	A	922	274
22	E	922	274
1	A	551	275
1	B	551	275
71	A	546	275
71	B	546	275
30	A	552	275
30	B	552	275
1	A	551	276
1	B	551	276
30	A	552	276
30	B	552	276
1	A	551	277
1	B	551	277
30	A	552	277
30	B	552	277
1	A	551	278
1	B	551	278
1	A	551	279
1	B	551	279
5	A	1391	280
5	A	1392	280
1	A	1393	280
142	A	1385	280
142	A	1386	280
142	A	1387	280
142	A	1388	280
142	A	1389	280
142	A	1390	280
3	A	403	281
3	B	403	281
89	A	405	281
89	B	405	281
30	A	1334	282
200	A	300	283
200	B	300	283
200	C	300	283
3	A	1203	284
96	A	338	285
96	B	338	285
130	A	337	285
130	B	337	285
118	A	1302	286
118	B	1302	286
118	C	1301	286
118	D	1301	286
71	A	1301	286
71	B	1301	286
71	C	1300	286
71	D	1300	286
202	A	301	287
202	B	302	287
202	C	303	287
202	D	304	287
202	E	305	287
202	F	306	287
202	G	307	287
202	H	308	287
202	I	309	287
202	J	310	287
203	A	401	287
203	B	402	287
203	C	403	287
203	D	404	287
203	E	405	287
203	F	406	287
203	G	407	287
203	H	408	287
203	I	409	287
203	J	410	287
204	A	6001	288
205	A	1300	288
28	A	1400	289
28	B	1401	289
31	A	201	290
31	A	202	290
3	A	200	290
3	B	200	290
10	A	1255	291
206	A	1254	291
6	A	1256	291
121	A	1252	291
121	A	1253	291
121	B	1252	291
121	B	1253	291
92	A	254	292
92	B	254	292
92	B	5	292
92	C	254	292
92	D	254	292
121	A	1	292
121	A	10	292
121	A	5	292
121	A	7	292
121	A	8	292
121	B	12	292
121	B	14	292
121	B	2	292
121	C	11	292
121	C	3	292
121	C	6	292
121	C	9	292
121	D	13	292
121	D	4	292
208	A	2005	293
208	C	3005	293
74	B	2006	293
74	D	3006	293
144	A	2001	293
144	A	2002	293
144	C	3001	293
144	C	3002	293
31	A	5007	294
31	A	5008	294
31	C	5107	294
31	C	5108	294
31	E	5207	294
31	E	5208	294
31	G	5307	294
31	G	5308	294
70	A	7001	294
70	A	7005	294
70	C	7002	294
70	C	7006	294
70	E	7003	294
70	E	7007	294
70	E	7009	294
70	G	7004	294
70	G	7008	294
208	A	5005	294
208	C	5105	294
208	E	5205	294
208	G	5305	294
74	B	5006	294
74	D	5106	294
74	F	5206	294
74	H	5306	294
144	A	5001	294
144	A	5002	294
144	C	5101	294
144	C	5102	294
144	E	5201	294
144	E	5202	294
144	G	5301	294
144	G	5302	294
210	A	1491	295
210	B	1491	295
210	C	1491	295
210	D	1491	295
8	A	1492	295
8	B	1492	295
8	C	1492	295
8	D	1492	295
1	A	416	296
211	A	381	297
211	B	381	297
1	A	380	297
1	B	380	297
126	A	556	298
126	B	556	298
1	A	555	298
1	B	555	298
1	A	126	299
1	B	126	299
1	C	126	299
1	D	126	299
42	A	1358	300
42	B	1358	300
3	A	1357	300
3	B	1357	300
212	A	1361	300
212	B	1362	300
71	A	1360	300
71	B	1360	300
71	B	1361	300
213	A	1359	300
213	B	1359	300
42	A	700	301
161	A	600	301
30	A	500	301
42	A	2001	302
178	A	2002	302
30	A	1001	302
214	A	402	303
214	B	702	303
70	A	403	303
70	A	404	303
70	A	405	303
70	A	406	303
70	A	407	303
70	A	408	303
70	B	703	303
70	B	704	303
70	B	705	303
30	A	401	303
30	B	701	303
215	A	402	304
70	A	403	304
70	A	404	304
70	A	405	304
30	A	401	304
30	A	401	305
216	A	402	305
217	A	402	306
217	A	403	306
217	B	402	306
217	B	403	306
30	A	401	306
30	B	401	306
218	B	403	307
30	A	401	307
218	A	403	307
30	B	401	307
218	B	402	307
218	A	402	307
219	A	402	308
42	A	404	308
70	A	403	308
30	A	401	308
30	A	2324	309
30	B	3324	309
220	A	2325	309
220	B	3325	309
221	A	325	310
30	A	324	310
28	A	2324	311
28	B	3324	311
222	A	2325	311
222	B	3325	311
42	A	500	312
223	A	400	312
30	A	600	312
224	A	2003	313
225	A	2001	313
225	A	2002	313
30	A	1001	313
42	A	500	314
30	A	700	314
105	A	600	314
42	A	2001	315
178	A	2002	315
30	A	1001	315
28	B	3001	316
28	A	3001	316
28	C	3001	316
28	D	3001	316
1	B	601	317
1	A	601	317
226	A	602	318
1	A	601	318
70	A	402	319
30	A	401	319
70	A	404	319
70	A	405	319
77	A	406	319
70	A	403	319
1	H	201	320
1	E	201	320
141	A	203	320
1	G	201	320
1	I	201	320
141	B	202	320
141	G	202	320
1	K	500	320
141	J	203	320
1	D	201	320
141	L	202	320
1	J	201	320
1	F	500	320
141	H	202	320
6	D	204	320
6	J	204	320
6	D	203	320
1	A	201	320
141	C	202	320
141	D	202	320
1	C	201	320
141	E	202	320
1	B	201	320
141	A	202	320
141	J	202	320
141	I	202	320
1	L	201	320
227	A	1187	321
228	D	1186	321
227	D	1188	321
227	C	1187	321
227	C	1188	321
228	B	1186	321
227	A	1188	321
227	B	1188	321
227	B	1187	321
227	D	1187	321
228	A	1186	321
228	C	1186	321
43	A	501	322
229	A	502	322
6	B	402	323
142	A	402	323
6	C	402	323
3	B	401	323
3	A	401	323
6	A	403	323
3	C	401	323
224	A	404	324
230	A	402	324
224	A	403	324
3	A	401	324
3	A	401	325
29	A	402	325
2	D	301	326
2	B	301	326
2	C	301	326
2	A	301	326
42	D	302	327
2	D	301	327
42	A	302	327
2	B	301	327
2	C	301	327
2	A	301	327
42	B	302	327
42	C	302	327
200	A	301	328
231	A	302	328
231	D	302	328
200	C	301	328
200	D	301	328
231	B	302	328
231	C	302	328
200	B	301	328
3	A	201	329
3	B	201	329
35	A	706	330
138	A	713	330
163	A	711	330
154	A	707	330
31	A	703	330
138	A	715	330
43	A	701	330
35	A	710	330
138	A	714	330
5	A	717	330
138	A	709	330
232	A	704	330
5	A	716	330
123	A	705	330
232	A	702	330
138	A	712	330
138	A	708	330
233	B	1404	331
43	D	1402	331
43	B	1402	331
233	D	1404	331
233	A	1404	331
43	A	1402	331
12	B	1405	331
233	C	1404	331
43	C	1402	331
30	D	400	332
30	G	400	332
30	E	400	332
30	C	400	332
30	B	400	332
30	H	400	332
30	A	400	332
30	F	400	332
30	K	400	332
30	L	400	332
30	I	400	332
30	J	400	332
70	A	604	333
2	B	601	333
71	B	602	333
71	A	602	333
234	A	605	333
2	A	601	333
234	B	604	333
142	B	603	333
142	A	603	333
142	A	303	334
235	B	302	334
30	B	301	334
235	A	302	334
30	A	301	334
142	A	303	335
92	B	302	335
30	B	301	335
92	A	302	335
142	A	304	335
30	A	301	335
236	B	303	336
2	B	301	336
71	B	302	336
236	A	304	336
236	B	305	336
236	A	302	336
236	A	303	336
2	A	301	336
236	B	304	336
200	A	301	337
200	D	301	337
200	C	301	337
237	B	302	337
200	B	301	337
70	A	510	338
70	A	507	338
70	A	513	338
70	B	509	338
70	A	504	338
70	B	506	338
70	B	503	338
70	B	508	338
70	A	514	338
70	A	511	338
70	A	512	338
70	B	504	338
70	B	512	338
70	B	511	338
70	A	508	338
70	A	509	338
28	A	501	338
238	A	502	338
70	B	510	338
70	A	515	338
70	B	513	338
70	B	507	338
28	B	501	338
70	B	505	338
238	B	502	338
70	A	506	338
70	A	505	338
70	A	503	338
238	B	501	339
238	A	501	339
30	A	502	339
30	B	502	339
8	A	400	340
8	B	400	340
30	A	800	340
30	B	800	340
2	A	401	341
2	B	402	341
2	D	404	341
2	F	406	341
2	G	407	341
2	H	408	341
82	A	501	341
82	B	502	341
82	D	504	341
82	F	506	341
82	G	507	341
82	H	508	341
28	A	300	342
2	A	300	343
6	A	301	343
30	A	401	344
225	A	401	345
30	A	402	345
30	X	350	346
239	X	1320	346
30	A	401	347
5	A	403	347
240	A	402	347
241	X	402	348
71	X	403	348
30	X	401	348
242	A	401	349
30	A	402	349
179	A	337	350
2	A	336	350
6	A	338	350
6	A	339	350
70	A	401	351
70	A	402	351
70	A	403	351
70	A	404	351
70	A	405	351
71	A	329	351
71	B	329	351
30	A	400	351
30	B	400	351
2	A	801	352
2	B	901	352
121	A	375	352
121	A	376	352
121	B	775	352
121	B	776	352
2	A	377	353
2	B	377	353
121	A	375	353
121	A	376	353
121	B	375	353
121	B	376	353
121	A	401	354
121	A	402	354
121	B	401	354
121	B	402	354
132	A	403	355
132	B	403	355
132	B	404	355
2	A	402	355
2	B	402	355
121	A	400	355
121	A	401	355
121	B	400	355
121	B	401	355
178	B	2001	356
200	A	377	356
200	B	377	356
200	C	377	356
200	D	377	356
245	A	378	356
245	B	378	356
245	C	378	356
245	D	378	356
121	A	375	356
121	A	376	356
121	B	375	356
121	B	376	356
121	C	375	356
121	C	376	356
121	D	375	356
121	D	376	356
246	A	378	357
246	B	378	357
246	C	378	357
246	D	378	357
2	A	377	357
2	B	377	357
2	C	377	357
2	D	377	357
121	A	375	357
121	A	376	357
121	B	375	357
121	B	376	357
121	C	375	357
121	C	376	357
121	D	375	357
121	D	376	357
247	A	400	358
247	A	401	358
247	B	400	358
247	B	401	358
132	A	403	358
132	B	403	358
2	A	402	358
2	B	402	358
247	A	401	359
247	A	402	359
247	B	401	359
247	B	402	359
224	A	404	359
224	B	404	359
2	A	403	359
2	B	403	359
248	A	404	360
248	B	404	360
248	C	404	360
248	D	404	360
2	A	403	360
2	B	403	360
2	C	403	360
2	D	403	360
121	A	401	360
121	A	402	360
121	B	401	360
121	B	402	360
121	C	401	360
121	C	402	360
121	D	401	360
121	D	402	360
178	A	801	361
121	A	375	361
121	A	376	361
121	B	375	361
121	B	376	361
2	A	377	362
121	A	375	362
121	A	376	362
132	A	379	363
132	A	380	363
132	B	379	363
205	A	377	363
205	B	377	363
250	A	378	363
250	B	378	363
121	A	375	363
121	A	376	363
121	B	375	363
121	B	376	363
2	A	377	364
2	B	377	364
2	C	377	364
2	D	377	364
251	A	378	364
251	B	378	364
251	C	378	364
251	D	378	364
121	A	375	364
121	A	376	364
121	B	375	364
121	B	376	364
121	C	375	364
121	C	376	364
121	D	375	364
121	D	376	364
252	A	378	365
252	B	378	365
178	A	601	365
2	A	377	365
2	B	377	365
121	A	375	365
121	A	376	365
121	B	375	365
121	B	376	365
2	A	377	366
2	B	377	366
2	C	377	366
2	D	377	366
251	A	378	366
251	B	378	366
251	C	378	366
251	D	378	366
121	A	375	366
121	A	376	366
121	B	375	366
121	B	376	366
121	C	375	366
121	C	376	366
121	D	375	366
121	D	376	366
253	A	1150	367
253	B	1250	367
2	A	1100	367
2	B	1200	367
121	A	1300	367
121	A	1301	367
121	B	1302	367
121	B	1303	367
254	A	378	368
254	B	378	368
254	C	378	368
254	D	378	368
2	A	377	368
2	B	377	368
2	C	377	368
2	D	377	368
121	A	375	368
121	A	376	368
121	B	375	368
121	B	376	368
121	C	375	368
121	C	376	368
121	D	375	368
121	D	376	368
178	A	601	369
121	A	375	369
121	A	376	369
121	B	375	369
121	B	376	369
248	A	404	370
248	B	404	370
2	A	403	370
2	B	403	370
121	A	401	370
121	A	402	370
121	B	401	370
121	B	402	370
246	A	378	371
246	B	378	371
2	A	377	371
2	B	377	371
121	A	375	371
121	A	376	371
121	B	375	371
121	B	376	371
132	A	379	372
132	A	380	372
132	A	381	372
132	B	379	372
205	A	377	372
205	B	377	372
250	A	378	372
250	B	378	372
121	A	375	372
121	A	376	372
121	B	375	372
121	B	376	372
248	A	378	373
248	B	378	373
132	A	379	373
132	A	380	373
132	A	381	373
132	B	379	373
205	A	377	373
205	B	377	373
121	A	375	373
121	A	376	373
121	B	375	373
121	B	376	373
224	A	404	374
224	B	404	374
2	A	403	374
2	B	403	374
121	A	401	374
121	A	402	374
121	B	401	374
121	B	402	374
248	A	404	375
248	B	404	375
2	A	403	375
2	B	403	375
121	A	401	375
121	A	402	375
121	B	401	375
121	B	402	375
256	A	375	376
256	B	375	376
224	A	378	376
224	B	378	376
2	A	377	376
2	B	377	376
121	A	376	376
121	B	376	376
178	B	602	377
2	A	377	377
2	B	377	377
250	B	600	377
250	B	601	377
121	A	375	377
121	A	376	377
121	B	375	377
121	B	376	377
257	A	378	378
257	B	378	378
257	C	378	378
257	D	378	378
2	A	377	378
2	B	377	378
2	C	377	378
2	D	377	378
121	A	375	378
121	A	376	378
121	B	375	378
121	B	376	378
121	C	375	378
121	C	376	378
121	D	375	378
121	D	376	378
247	A	400	379
247	A	401	379
247	B	400	379
247	B	401	379
132	A	403	379
132	B	403	379
2	A	402	379
2	B	402	379
2	A	1377	380
2	B	2377	380
72	B	600	380
121	A	1375	380
121	A	1376	380
121	B	2375	380
121	B	2376	380
258	A	1378	381
258	B	2378	381
2	A	1377	381
2	B	2377	381
121	A	375	381
121	A	376	381
121	B	375	381
121	B	376	381
5	B	601	382
2	A	377	382
2	B	377	382
121	A	375	382
121	A	376	382
121	B	375	382
121	B	376	382
259	A	1378	383
259	B	2378	383
2	A	1377	383
2	B	2377	383
121	A	375	383
121	A	376	383
121	B	375	383
121	B	376	383
2	A	1377	384
2	B	2377	384
121	A	1375	384
121	A	1376	384
121	B	2375	384
121	B	2376	384
260	A	1378	385
260	B	2378	385
2	A	1377	385
2	B	2377	385
72	B	400	385
121	A	375	385
121	A	376	385
121	B	375	385
121	B	376	385
5	B	601	386
261	A	378	386
261	B	378	386
2	A	377	386
2	B	377	386
121	A	375	386
121	A	376	386
121	B	375	386
121	B	376	386
5	B	601	387
2	B	377	387
263	B	378	387
121	A	375	387
121	A	376	387
121	B	375	387
121	B	376	387
264	A	1378	388
264	B	2378	388
2	A	1377	388
2	B	2377	388
72	B	1400	388
121	A	375	388
121	A	376	388
121	B	375	388
121	B	376	388
2	A	1377	389
2	B	2377	389
263	A	1378	389
263	B	2378	389
121	A	1375	389
121	A	1376	389
121	B	2375	389
121	B	2376	389
5	B	601	390
2	B	377	390
263	B	378	390
121	A	375	390
121	A	376	390
121	B	375	390
121	B	376	390
5	B	601	391
2	B	377	391
263	B	378	391
121	A	375	391
121	A	376	391
121	B	375	391
121	B	376	391
28	O	401	392
121	I	402	392
28	E	401	392
121	J	402	392
28	M	401	392
28	N	401	392
28	G	401	392
121	N	402	392
28	H	401	392
28	P	401	392
28	K	401	392
121	P	402	392
121	C	402	392
121	A	402	392
121	E	402	392
28	L	401	392
28	F	401	392
121	H	402	392
28	A	401	392
121	G	402	392
121	L	402	392
28	D	401	392
121	O	402	392
121	M	402	392
121	D	402	392
28	B	401	392
28	J	401	392
121	K	402	392
121	B	402	392
28	I	401	392
121	F	402	392
28	C	401	392
92	A	504	393
92	B	504	393
92	C	504	393
92	D	504	393
178	A	505	393
178	B	505	393
178	C	505	393
178	D	505	393
2	A	503	393
2	B	503	393
2	C	503	393
2	D	503	393
121	A	501	393
121	A	502	393
121	B	501	393
121	B	502	393
121	C	501	393
121	C	502	393
121	D	501	393
121	D	502	393
42	A	900	394
42	B	901	394
2	A	850	394
2	B	851	394
70	A	1260	395
70	A	1261	395
70	B	1262	395
70	C	1263	395
70	C	1264	395
70	D	1265	395
70	E	1266	395
70	E	1267	395
70	F	1268	395
70	G	1269	395
70	G	1270	395
70	H	1271	395
2	A	1250	395
2	B	1251	395
2	C	1252	395
2	D	1253	395
2	E	1254	395
2	F	1255	395
2	G	1256	395
2	H	1258	395
121	A	343	395
121	A	344	395
121	B	343	395
121	B	344	395
121	C	343	395
121	C	344	395
121	D	343	395
121	D	344	395
121	E	343	395
121	E	344	395
121	F	343	395
121	F	344	395
121	G	343	395
121	G	344	395
121	H	343	395
121	H	344	395
205	A	1361	396
205	B	1361	396
265	A	1360	396
265	B	1360	396
121	A	1362	396
121	A	1363	396
121	A	1364	396
121	B	1362	396
121	B	1363	396
92	A	632	397
2	A	850	397
31	A	301	398
266	A	256	398
267	A	257	398
268	A	255	398
2	A	255	399
2	B	256	399
269	A	255	400
269	B	256	400
248	A	1256	401
248	B	2256	401
2	A	1255	401
2	B	2255	401
2	A	850	402
2	B	850	402
2	C	850	402
2	D	850	402
2	E	850	402
2	F	850	402
270	A	600	403
270	B	500	403
42	A	501	404
42	A	502	404
42	A	504	404
42	A	513	404
42	B	506	404
42	B	507	404
42	C	505	404
42	C	510	404
42	D	508	404
42	D	509	404
42	D	511	404
42	D	512	404
42	D	514	404
271	A	994	404
271	B	991	404
271	B	992	404
271	B	993	404
271	B	995	404
2	A	1377	404
2	B	2377	404
2	C	3377	404
2	D	4377	404
121	A	375	404
121	A	376	404
121	A	401	404
121	A	402	404
121	A	403	404
121	A	408	404
121	B	375	404
121	B	376	404
121	B	404	404
121	B	405	404
121	B	406	404
121	C	375	404
121	C	376	404
121	C	407	404
121	D	375	404
121	D	376	404
121	D	409	404
121	D	410	404
121	D	411	404
42	A	501	405
42	A	502	405
42	A	504	405
42	A	513	405
42	B	506	405
42	B	507	405
42	C	505	405
42	C	510	405
42	D	508	405
42	D	509	405
42	D	511	405
42	D	512	405
42	D	514	405
271	A	554	405
271	B	551	405
271	B	552	405
271	B	553	405
271	B	555	405
2	A	1377	405
2	B	2377	405
2	C	3377	405
2	D	4377	405
121	A	375	405
121	A	376	405
121	A	401	405
121	A	402	405
121	A	403	405
121	A	408	405
121	B	375	405
121	B	376	405
121	B	404	405
121	B	405	405
121	B	406	405
121	C	375	405
121	C	376	405
121	C	407	405
121	D	375	405
121	D	376	405
121	D	409	405
121	D	410	405
121	D	411	405
121	A	403	406
121	D	403	406
2	D	401	406
10	C	404	406
10	B	404	406
2	B	401	406
2	A	401	406
121	D	402	406
121	B	403	406
121	C	403	406
2	C	401	406
121	B	402	406
121	C	402	406
121	A	402	406
8	A	900	407
8	B	900	407
30	A	1800	407
30	B	1801	407
37	A	2801	407
37	B	2800	407
273	A	350	408
273	C	350	408
248	A	351	408
248	B	351	408
248	C	351	408
248	D	351	408
121	A	348	408
121	A	349	408
121	B	348	408
121	B	349	408
121	C	348	408
121	C	349	408
121	D	348	408
121	D	349	408
248	A	501	409
248	A	607	409
248	B	501	409
248	B	603	409
248	B	605	409
248	B	606	409
248	C	501	409
248	C	604	409
248	C	609	409
248	D	501	409
248	D	601	409
248	D	602	409
248	D	608	409
121	A	401	409
121	A	402	409
121	B	401	409
121	B	402	409
121	C	401	409
121	C	402	409
121	D	401	409
121	D	402	409
2	A	375	410
2	B	375	410
121	A	376	410
121	A	377	410
121	B	376	410
121	B	377	410
2	A	377	411
2	B	378	411
121	A	380	411
121	A	381	411
121	B	380	411
121	B	381	411
257	A	378	412
257	B	378	412
2	A	377	412
2	B	377	412
121	A	380	412
121	A	381	412
121	B	380	412
121	B	381	412
2	A	377	413
2	B	377	413
121	A	378	413
121	A	379	413
121	B	378	413
121	B	379	413
271	A	370	414
271	B	370	414
30	A	372	414
30	B	372	414
121	A	371	414
121	B	371	414
274	A	600	415
274	B	600	415
2	A	403	415
2	B	403	415
121	A	400	415
121	A	500	415
121	B	400	415
121	B	500	415
275	B	138	416
30	A	245	416
30	B	1245	416
72	B	245	416
276	A	247	417
276	B	1247	417
212	A	246	417
212	B	1246	417
30	A	245	417
30	B	1245	417
30	A	245	418
30	B	1245	418
30	C	2245	418
30	D	3245	418
31	A	9002	419
31	A	9006	419
31	A	9007	419
31	B	9001	419
31	B	9003	419
31	B	9008	419
31	C	9004	419
31	D	9005	419
30	A	1901	419
30	B	2901	419
30	C	3901	419
30	D	4901	419
28	A	1901	420
28	B	2901	420
28	A	301	421
28	A	201	422
28	C	701	423
154	C	1249	423
154	A	1251	423
154	A	1249	423
154	B	1250	423
154	C	1250	423
154	A	1250	423
28	A	701	423
154	D	1248	423
28	B	701	423
154	B	1249	423
277	C	1248	424
277	B	1248	424
278	C	1248	425
278	A	1248	425
279	A	1247	426
279	C	1247	426
280	D	1248	427
280	B	1248	427
281	D	1248	428
281	B	1248	428
282	B	1247	429
282	D	1247	429
283	D	1248	430
283	B	1248	430
284	A	1248	431
94	B	1248	431
284	C	1248	431
285	A	1248	432
285	D	1248	432
94	B	1248	433
286	A	1248	433
286	C	1248	433
30	A	1901	434
2	D	301	435
2	B	301	435
2	C	301	435
2	A	301	435
10	A	477	436
10	B	477	436
28	A	476	436
28	B	476	436
28	A	476	437
28	B	476	437
10	B	477	438
28	A	476	438
28	B	476	438
10	A	479	439
10	B	479	439
287	A	477	439
288	A	478	439
288	B	477	439
288	B	478	439
28	A	476	439
28	B	476	439
30	A	240	440
30	B	240	440
6	A	241	440
6	A	242	440
6	A	243	440
6	B	241	440
6	B	242	440
6	B	243	440
6	C	240	440
6	C	241	440
6	C	242	440
6	D	240	440
6	D	241	440
6	D	242	440
6	D	243	440
2	B	256	441
28	A	245	442
28	B	245	442
163	A	246	442
163	A	247	442
163	B	246	442
289	A	502	443
2	A	501	443
290	A	503	443
291	A	1248	444
291	A	1250	444
291	B	1248	444
291	B	1250	444
30	A	1249	444
2	A	500	445
2	B	501	445
2	C	502	445
2	D	503	445
6	B	351	445
6	B	352	445
6	B	353	445
6	B	354	445
6	B	355	445
6	C	351	445
6	C	352	445
6	C	353	445
6	D	351	445
6	D	352	445
178	A	5276	446
178	B	5277	446
2	A	3001	446
2	B	3002	446
292	A	6450	446
292	B	6451	446
2	A	3001	447
2	B	3002	447
178	B	5277	448
132	A	5276	448
2	A	3001	448
2	B	3002	448
178	A	5276	449
178	B	5277	449
2	A	3001	449
2	B	3002	449
293	A	318	449
293	B	318	449
2	A	1401	450
2	B	2401	450
2	C	3401	450
6	A	2001	450
6	B	2002	450
6	C	2003	450
121	A	1001	450
121	B	1002	450
121	C	1003	450
10	A	1001	451
10	B	1002	451
150	A	4001	451
150	B	4002	451
2	A	3001	451
2	B	3002	451
294	A	2001	451
294	A	2002	451
294	B	2003	451
294	B	2004	451
92	C	1	452
2	A	251	452
2	B	251	452
2	C	251	452
2	D	251	452
28	A	401	453
28	C	401	453
295	A	301	454
295	B	302	454
6	A	351	454
6	B	352	454
200	A	271	455
200	B	272	455
30	A	3001	456
30	B	3001	456
30	C	3001	456
30	D	3001	456
296	A	1001	456
296	B	1001	456
296	C	1001	456
296	D	1001	456
297	B	1005	457
297	B	1006	457
297	D	1007	457
297	D	1008	457
2	A	1001	457
2	B	1002	457
2	C	1003	457
2	D	1004	457
91	C	1009	457
92	C	2009	458
92	C	2010	458
297	A	2005	458
297	A	2006	458
297	D	2007	458
297	D	2008	458
178	C	2011	458
2	A	2001	458
2	B	2002	458
2	C	2003	458
2	D	2004	458
91	B	2012	458
91	D	2013	458
12	A	501	459
2	A	901	459
37	A	601	459
30	A	263	460
30	B	263	460
30	C	263	460
30	D	263	460
30	E	263	460
30	F	263	460
30	G	263	460
30	H	263	460
30	I	263	460
30	J	263	460
30	K	263	460
30	L	263	460
94	A	2263	460
94	B	2263	460
94	E	3263	460
94	F	3263	460
94	I	3263	460
94	J	3263	460
2	A	400	461
2	B	400	461
2	C	400	461
2	D	400	461
121	A	402	461
121	B	402	461
121	C	402	461
121	D	402	461
298	A	405	462
298	B	407	462
298	C	409	462
298	D	411	462
2	A	404	462
2	B	406	462
2	C	408	462
2	D	410	462
121	A	402	462
121	B	402	462
121	C	402	462
121	D	402	462
2	A	300	463
299	A	293	464
299	B	293	464
299	C	293	464
299	D	293	464
30	A	1	464
30	B	2	464
30	C	3	464
30	D	4	464
30	A	901	465
94	A	801	465
94	A	802	465
300	A	902	465
301	A	1	466
301	B	2	466
30	A	293	466
30	B	1	466
302	A	293	467
303	B	1	467
30	A	1	467
30	B	2	467
304	A	1	468
304	B	1	468
304	C	1	468
304	D	1	468
30	A	293	468
30	B	293	468
30	C	293	468
30	D	293	468
305	B	2	469
30	A	1	469
30	B	1	469
306	A	601	470
306	B	602	470
306	D	603	470
306	E	604	470
30	A	501	470
30	B	502	470
30	D	503	470
30	E	504	470
303	A	1	471
303	A	523	471
303	B	525	471
303	C	2	471
303	C	527	471
303	D	529	471
28	A	522	471
28	B	524	471
28	C	526	471
28	D	528	471
307	A	1270	472
307	B	1279	472
307	C	1273	472
307	D	1279	472
5	A	1271	472
5	B	1280	472
5	C	1274	472
5	D	1280	472
30	A	1269	472
30	B	1278	472
30	C	1272	472
30	D	1278	472
308	D	301	473
28	C	302	473
28	B	302	473
308	A	301	473
28	A	302	473
28	D	302	473
308	C	301	473
308	B	301	473
309	A	293	474
309	B	293	474
309	C	293	474
309	D	293	474
30	A	1	474
30	B	1	474
30	C	1	474
30	D	1	474
310	A	302	475
310	B	302	475
310	D	302	475
310	E	302	475
10	E	351	475
30	A	301	475
30	B	301	475
30	D	301	475
30	E	301	475
311	A	1291	476
311	B	1291	476
311	C	1281	476
311	D	1292	476
30	A	1290	476
30	B	1290	476
30	C	1280	476
30	D	1291	476
28	A	501	477
28	B	502	477
28	C	503	477
28	D	504	477
312	A	601	477
312	B	602	477
312	C	603	477
312	D	604	477
303	A	5	478
303	B	6	478
303	C	293	478
303	D	293	478
150	A	293	478
28	A	1	478
28	B	2	478
28	C	3	478
28	D	4	478
313	A	293	479
313	B	293	479
313	C	293	479
313	D	293	479
30	A	1	479
30	B	2	479
30	C	3	479
30	D	4	479
10	A	9	480
10	B	4	480
10	B	6	480
10	D	1	480
10	D	2	480
10	D	5	480
10	D	7	480
10	D	8	480
30	A	301	480
30	B	301	480
30	C	301	480
30	D	301	480
6	A	1	480
6	B	2	480
6	C	3	480
6	C	5	480
6	D	4	480
314	A	2004	481
314	D	2007	481
30	A	2002	481
30	B	2003	481
30	C	2000	481
30	D	2001	481
315	A	2004	482
315	B	2005	482
315	C	2006	482
315	D	2007	482
30	A	2000	482
30	B	2001	482
30	C	2002	482
30	D	2003	482
28	A	1300	483
28	B	2300	483
28	A	1	484
28	B	2	484
316	A	301	484
316	B	302	484
6	A	293	484
6	A	294	484
6	B	293	484
6	B	294	484
30	A	801	485
317	B	806	485
6	C	802	485
30	C	801	485
6	A	805	485
10	A	806	485
10	B	807	485
142	C	805	485
142	A	810	485
6	A	808	485
317	D	803	485
6	B	804	485
6	B	805	485
317	C	804	485
10	A	803	485
30	B	801	485
30	D	801	485
10	B	803	485
6	D	804	485
6	D	802	485
6	A	802	485
10	A	804	485
317	A	807	485
10	A	809	485
6	B	802	485
10	C	803	485
10	C	806	486
6	D	803	486
30	A	801	486
30	C	801	486
6	B	803	486
6	C	804	486
142	C	805	486
318	A	802	486
6	A	804	486
142	A	805	486
318	B	802	486
318	C	802	486
6	A	803	486
30	B	801	486
318	D	802	486
30	D	801	486
10	B	805	486
6	C	803	486
142	B	804	486
142	A	806	486
319	D	900	487
30	A	800	487
30	B	1800	487
30	C	2800	487
30	D	3800	487
319	A	801	488
30	A	800	488
320	A	801	489
30	A	800	489
129	A	1	489
30	A	800	490
129	A	1	490
6	A	801	490
6	A	802	490
5	A	401	491
5	A	407	491
5	B	408	491
5	C	402	491
5	C	405	491
5	C	406	491
5	D	403	491
5	D	409	491
5	E	404	491
5	E	410	491
5	F	411	491
30	A	801	491
30	B	802	491
30	C	803	491
30	D	804	491
30	E	805	491
30	F	806	491
6	A	301	491
200	B	401	492
200	A	401	492
321	A	402	492
200	A	401	493
200	B	401	493
1	A	401	494
322	A	402	495
1	A	401	495
323	A	402	496
1	A	401	496
323	A	402	497
1	A	401	497
31	A	501	498
1	A	601	498
323	A	601	499
1	A	501	499
10	A	404	500
1	A	401	500
10	A	403	500
10	A	408	500
30	A	402	500
10	A	405	500
10	A	406	500
10	A	407	500
212	C	401	501
1	C	402	501
1	A	1001	501
30	C	403	501
324	B	404	501
212	A	1004	501
30	B	403	501
1	B	402	501
30	D	403	501
324	C	404	501
324	D	404	501
1	D	402	501
212	B	401	501
212	D	401	501
324	A	1003	501
30	A	1002	501
325	A	257	502
325	B	257	502
2	A	256	502
2	B	256	502
325	A	257	503
325	B	257	503
2	A	256	503
2	B	256	503
2	A	256	504
2	B	256	504
12	A	255	505
12	C	255	505
326	A	258	505
326	B	258	505
326	C	258	505
326	D	258	505
2	A	257	505
